Pays,Annees,PerCapita,Mesures,Date de mise en place,temperature
Poland,2011,8.329235610564572,7,1990,1.088
Poland,2012,7.879541043934235,7,1990,0.623
Poland,2013,7.948017670571415,7,1990,1.946
Poland,2014,7.522360976156443,7,1990,1.860
Poland,2015,7.520039007632519,7,1990,2.348
Poland,2016,7.87558153343183,7,1990,1.118
Romania,1960,2.903812020543378,3,0,1.127
Romania,1961,3.005891594023255,3,0,0.050
Romania,1962,3.42028586650104,3,0,-0.655
Romania,1963,3.698826567931971,3,0,-0.068
Romania,1964,3.811762868961282,3,0,-0.407
Romania,1965,4.136449656087336,3,0,0.374
Romania,1966,4.38102251053189,3,0,0.228
Romania,1967,4.716318554874051,3,0,1.051
Romania,1968,5.06013278598186,3,0,-0.788
Romania,1969,5.579907153435522,3,0,0.149
Romania,1970,5.93136910198012,3,0,0.273
Romania,1971,6.149550422995462,3,0,0.354
Romania,1972,6.410251701075765,3,0,-0.209
Romania,1973,6.957304491271487,3,0,-0.316
Romania,1974,7.177785045899249,3,0,0.876
Romania,1975,7.620014724623846,3,0,-0.592
Romania,1976,8.109155574932277,3,0,0.372
Romania,1977,8.199979904482863,3,0,-0.420
Romania,1978,8.833289023456476,3,0,-0.065
Romania,1979,8.87596915016092,3,0,-0.697
Romania,1980,8.853726719010458,3,0,-0.174
Romania,1981,8.864718761226086,3,0,-0.367
Romania,1982,8.710449012559808,3,0,1.342
Romania,1983,8.890011018383564,3,0,-0.327
Romania,1984,8.359877745003244,3,0,-0.937
Romania,1985,8.548967340384786,3,0,0.212
Romania,1986,8.851795307415767,3,0,-1.063
Romania,1987,9.24490438324612,3,0,0.702
Romania,1988,9.228068092940212,3,0,0.520
Romania,1989,9.245609624402746,3,0,0.914
Romania,1990,7.503163348933393,3,0,0.225
Romania,1991,6.099190192840315,3,0,0.057
Romania,1992,5.643769903016037,3,0,0.338
Romania,1993,5.504379114081978,3,0,0.795
Romania,1994,5.241518875473703,3,0,1.151
Romania,1995,5.55669007642741,3,0,-0.549
Romania,1996,5.544352571846222,3,0,-0.081
Romania,1997,4.993556835073617,3,0,0.295
Romania,1998,4.435459288310517,3,0,0.209
Romania,1999,3.993517766967307,3,0,1.031
Romania,2000,4.040518655039032,3,0,1.674
Romania,2001,4.366207978774597,3,0,1.177
Romania,2002,4.474717880346588,3,0,0.319
Romania,2003,4.684388286336269,3,0,0.476
Romania,2004,4.517307494009346,3,0,0.400
Romania,2005,4.524305495132785,3,0,0.117
Romania,2006,4.876469677867448,3,0,2.262
Romania,2007,4.895132266071962,3,0,1.103
Romania,2008,4.692067363346986,3,0,1.274
Romania,2009,4.005210952141518,3,0,1.197
Romania,2010,3.922213560801568,3,0,0.775
Romania,2011,4.232219009696872,3,0,0.729
Romania,2012,4.074315455128082,3,0,1.898
Romania,2013,3.55016707872764,3,0,1.599
Romania,2014,3.490367336265712,3,0,1.268
Romania,2015,3.619141539682642,3,0,2.327
Romania,2016,3.51526192391972,3,0,0.618
Spain,1960,1.606592710556559,2,2014,0.326
Spain,1961,1.746221719788219,2,2014,0.363
Spain,1962,1.93578153318373,2,2014,-0.116
Spain,1963,1.87950931235422,2,2014,0.301
Spain,1964,2.037725256843776,2,2014,0.243
Spain,1965,2.225610193460083,2,2014,0.368
Spain,1966,2.407735709174253,2,2014,-0.216
Spain,1967,2.64722755876329,2,2014,0.144
Spain,1968,2.934097539665077,2,2014,0.040
Spain,1969,2.897101867662425,2,2014,-0.265
Spain,1970,3.457969859170899,2,2014,-0.460
Spain,1971,3.759949790340192,2,2014,-0.427
Spain,1972,4.190966866158241,2,2014,-0.625
Spain,1973,4.440462955344154,2,2014,-0.059
Spain,1974,4.894988640454738,2,2014,-0.410
Spain,1975,5.079852144561062,2,2014,0.029
Spain,1976,5.491294603004742,2,2014,-0.265
Spain,1977,5.358942975935508,2,2014,-0.347
Spain,1978,5.438594323521524,2,2014,0.409
Spain,1979,5.478315887062926,2,2014,-0.003
Spain,1980,5.734778953921544,2,2014,0.149
Spain,1981,5.489822340222028,2,2014,0.934
Spain,1982,5.525887108128118,2,2014,0.013
Spain,1983,5.367036187315021,2,2014,0.159
Spain,1984,5.190482537551691,2,2014,0.003
Spain,1985,5.230998485242027,2,2014,0.416
Spain,1986,4.936361359903365,2,2014,0.518
Spain,1987,4.934193196994738,2,2014,0.732
Spain,1988,5.134110768972501,2,2014,0.700
Spain,1989,5.837882861346329,2,2014,1.571
Spain,1990,5.624190007225092,2,2014,0.312
Spain,1991,5.790484006005588,2,2014,0.316
Spain,1992,5.973836221421159,2,2014,0.269
Spain,1993,5.5702888032401,2,2014,0.225
Spain,1994,5.90163879296595,2,2014,1.322
Spain,1995,6.082242268852244,2,2014,1.130
Spain,1996,5.848744211936409,2,2014,0.937
Spain,1997,6.292802733598038,2,2014,1.235
Spain,1998,6.502203499948252,2,2014,0.775
Spain,1999,6.991264686856806,2,2014,0.799
Spain,2000,7.257824345891121,2,2014,1.196
Spain,2001,7.290748328315513,2,2014,0.765
Spain,2002,7.591280781668892,2,2014,1.109
Spain,2003,7.61116644458348,2,2014,1.049
Spain,2004,7.908050681359711,2,2014,0.816
Spain,2005,8.097058047694377,2,2014,0.924
Spain,2006,7.884195710105828,2,2014,1.447
Spain,2007,7.920890716064985,2,2014,0.802
Spain,2008,7.165531606686027,2,2014,0.541
Spain,2009,6.216973377834964,2,2014,1.032
Spain,2010,5.816416366251277,2,2014,1.277
Spain,2011,5.788018457728273,2,2014,1.136
Spain,2012,5.660938803334527,2,2014,0.572
Spain,2013,5.084398352682842,2,2014,1.398
Spain,2014,5.03382448723757,7,2014,1.381
Spain,2015,5.393418949173936,7,2014,1.362
Spain,2016,5.249157872648909,7,2014,1.924
Sweden,1960,6.576406584350704,5,1991,0.881
Sweden,1961,6.496248270278794,5,1991,0.111
Sweden,1962,6.787859772312378,5,1991,-0.819
Sweden,1963,7.281603318531237,5,1991,0.755
Sweden,1964,7.887921638916568,5,1991,0.108
Sweden,1965,8.09799371671533,5,1991,-1.961
Sweden,1966,9.297364160466774,5,1991,0.174
Sweden,1967,8.770023402594658,5,1991,-0.014
Sweden,1968,9.818341075946192,5,1991,-0.887
Sweden,1969,10.8517920018795,5,1991,-0.738
Sweden,1970,11.48593182897351,5,1991,0.101
Sweden,1971,10.44540222717413,5,1991,0.371
Sweden,1972,10.43805818548933,5,1991,1.732
Sweden,1973,10.73782261545526,5,1991,0.555
Sweden,1974,9.790404726496654,5,1991,1.075
Sweden,1975,9.865727011388675,5,1991,0.596
Sweden,1976,10.74016325873364,5,1991,-0.655
Sweden,1977,10.39855990518134,5,1991,-0.099
Sweden,1978,9.610611026464671,5,1991,-0.990
Sweden,1979,10.24005513597224,5,1991,-0.532
Sweden,1980,8.634769908204422,5,1991,-0.457
Sweden,1981,8.344564986035099,5,1991,-0.625
Sweden,1982,7.482205547140072,5,1991,1.145
Sweden,1983,6.999367873797595,5,1991,0.509
Sweden,1984,6.877325362062853,5,1991,-0.881
Sweden,1985,7.471990516366549,5,1991,-0.579
Sweden,1986,7.412135421165713,5,1991,-1.243
Sweden,1987,7.111037004435921,5,1991,0.557
Sweden,1988,6.808940899466591,5,1991,1.745
Sweden,1989,6.538712279953148,5,1991,1.825
Sweden,1990,6.069368319403283,5,1991,0.697
Sweden,1991,5.979200974774801,10,1991,2.203
Sweden,1992,5.886699422143368,10,1991,0.762
Sweden,1993,5.936305085208442,10,1991,-0.724
Sweden,1994,6.251746292598179,10,1991,1.335
Sweden,1995,6.248524771724377,10,1991,-0.259
Sweden,1996,6.324031404599345,10,1991,0.583
Sweden,1997,5.895098519544629,10,1991,1.079
Sweden,1998,5.985459792334719,10,1991,0.368
Sweden,1999,5.769666513657792,10,1991,1.583
Sweden,2000,5.56243008285854,10,1991,1.077
Sweden,2001,5.747026065764684,10,1991,1.865
Sweden,2002,6.434228598050546,10,1991,0.505
Sweden,2003,6.115194532312135,10,1991,1.244
Sweden,2004,6.062241404405011,10,1991,1.162
Sweden,2005,5.71031351209116,10,1991,1.145
Sweden,2006,5.459003216230816,10,1991,2.520
Sweden,2007,5.253521936596177,10,1991,1.845
Sweden,2008,5.32809827545271,10,1991,0.997
Sweden,2009,4.631411359770888,10,1991,-0.013
Sweden,2010,5.547348052265453,10,1991,0.202
Sweden,2011,5.474957120767624,10,1991,1.866
Sweden,2012,4.942300827764515,10,1991,0.375
Sweden,2013,4.671420784533611,10,1991,2.214
Sweden,2014,4.484611457584537,10,1991,2.152
Sweden,2015,3.89632404160917,10,1991,1.869
Sweden,2016,4.358751839775635,10,1991,1.577
Tanzania,1960,0.08244423681615638,2,0,0.462
Tanzania,1961,0.068047223186298,2,0,-0.190
Tanzania,1962,0.07194946808860189,2,0,-0.179
Tanzania,1963,0.07321833720133532,2,0,-0.111
Tanzania,1964,0.09154773404100205,2,0,-0.401
Tanzania,1965,0.09991025224945234,2,0,0.029
Tanzania,1966,0.1144270047657825,2,0,0.180
Tanzania,1967,0.1425439795260665,2,0,-0.390
Tanzania,1968,0.1299606413002154,2,0,0.024
Tanzania,1969,0.1369474520181272,2,0,0.167
Tanzania,1970,0.1305822822255079,2,0,-0.221
Tanzania,1971,0.1763725875779567,2,0,-0.260
Tanzania,1972,0.1502041814928121,2,0,0.246
Tanzania,1973,0.2138348383732055,2,0,-0.204
Tanzania,1974,0.1498832018016061,2,0,-0.072
Tanzania,1975,0.1438154275270442,2,0,-0.131
Tanzania,1976,0.170259910230279,2,0,0.172
Tanzania,1977,0.1190865137820793,2,0,0.136
Tanzania,1978,0.1264210245114987,2,0,-0.063
Tanzania,1979,0.1152553078171821,2,0,0.245
Tanzania,1980,0.1016728701438468,2,0,0.229
Tanzania,1981,0.1110417098136677,2,0,0.290
Tanzania,1982,0.1098799177947812,2,0,0.536
Tanzania,1983,0.1090481395334091,2,0,0.378
Tanzania,1984,0.1129018820904389,2,0,0.010
Tanzania,1985,0.1089906274423592,2,0,0.188
Tanzania,1986,0.1031207170557464,2,0,0.493
Tanzania,1987,0.1040818067841471,2,0,0.850
Tanzania,1988,0.09666792954427242,2,0,0.153
Tanzania,1989,0.09042920254182639,2,0,0.260
Tanzania,1990,0.08569577379959287,2,0,0.348
Tanzania,1991,0.08837977826265397,2,0,0.380
Tanzania,1992,0.0825582410157828,2,0,0.219
Tanzania,1993,0.08875845311557419,2,0,0.500
Tanzania,1994,0.07272195508025506,2,0,0.483
Tanzania,1995,0.0839786051093902,2,0,0.535
Tanzania,1996,0.08527759637315423,2,0,0.587
Tanzania,1997,0.0924013468852821,2,0,0.704
Tanzania,1998,0.08006149943447283,2,0,0.552
Tanzania,1999,0.07764351763047812,2,0,0.358
Tanzania,2000,0.07914345963095216,2,0,0.295
Tanzania,2001,0.09096621006032247,2,0,0.613
Tanzania,2002,0.1015993926438727,2,0,0.813
Tanzania,2003,0.1047489910088623,2,0,0.714
Tanzania,2004,0.1167404280502872,2,0,1.160
Tanzania,2005,0.1431500960200071,2,0,0.995
Tanzania,2006,0.1524336739272324,2,0,0.532
Tanzania,2007,0.1449442244067524,2,0,0.377
Tanzania,2008,0.1467537921874221,2,0,0.715
Tanzania,2009,0.1374044855166596,2,0,0.890
Tanzania,2010,0.1602526015285301,2,0,0.778
Tanzania,2011,0.1771946031183445,2,0,0.638
Tanzania,2012,0.2028628628530768,2,0,0.829
Tanzania,2013,0.2305382343308788,2,0,0.548
Tanzania,2014,0.231426985468443,2,0,0.723
Thailand,1960,0.1355857551465009,2,0,0.020
Thailand,1961,0.146944073180921,2,0,-0.161
Thailand,1962,0.1731302821112579,2,0,-0.349
Thailand,1963,0.1858777352919633,2,0,0.106
Thailand,1964,0.2422410728516546,2,0,-0.318
Thailand,1965,0.2341521419013998,2,0,0.470
Thailand,1966,0.2890956545660101,2,0,0.061
Thailand,1967,0.3601994848899157,2,0,-0.295
Thailand,1968,0.4914782554509362,2,0,0.658
Thailand,1969,0.406442616107386,2,0,-0.000
Thailand,1970,0.4168611745583569,2,0,-0.314
Thailand,1971,0.5070184666350466,2,0,-0.479
Thailand,1972,0.5590825918684291,2,0,0.554
Thailand,1973,0.608951134003337,2,0,-0.580
Thailand,1974,0.5877536499519397,2,0,0.148
Thailand,1975,0.5766519889566566,2,0,-0.557
Thailand,1976,0.6634492059216911,2,0,-0.102
Thailand,1977,0.7242187885646917,2,0,0.350
Thailand,1978,0.7721898845002364,2,0,0.454
Thailand,1979,0.7916943398303434,2,0,0.353
Thailand,1980,0.8471928721443059,2,0,0.256
Thailand,1981,0.7873313800273533,2,0,0.110
Thailand,1982,0.7696427433058782,2,0,0.425
Thailand,1983,0.8461139894101166,2,0,0.108
Thailand,1984,0.8997611854090708,2,0,0.185
Thailand,1985,0.9355177814646312,2,0,-0.051
Thailand,1986,0.9381357081019901,2,0,0.402
Thailand,1987,1.055592047889625,2,0,0.530
Thailand,1988,1.220651641637907,2,0,0.091
Thailand,1989,1.414537741933616,2,0,0.321
Thailand,1990,1.604039775957454,2,0,0.665
Thailand,1991,1.741669889633445,2,0,0.369
Thailand,1992,1.894805213697921,2,0,-0.045
Thailand,1993,2.113476991999677,2,0,0.386
Thailand,1994,2.323886401266379,2,0,0.477
Thailand,1995,2.679308118276953,2,0,0.064
Thailand,1996,2.938896563532998,2,0,0.170
Thailand,1997,2.989933008891116,2,0,1.195
Thailand,1998,2.61479854957781,2,0,0.465
Thailand,1999,2.698809094674098,2,0,-0.088
Thailand,2000,2.743290186295914,2,0,0.490
Thailand,2001,2.90685856333467,2,0,0.420
Thailand,2002,3.037180083430875,2,0,0.573
Thailand,2003,3.189472895265189,2,0,0.457
Thailand,2004,3.407058655119042,2,0,0.638
Thailand,2005,3.477630682521111,2,0,0.535
Thailand,2006,3.511904525301988,2,0,0.578
Thailand,2007,3.536123161580916,2,0,0.156
Thailand,2008,3.471334904651342,2,0,0.173
Thailand,2009,3.68066407326358,2,0,1.232
Thailand,2010,3.852981518215902,2,0,0.202
Thailand,2011,3.795479399965479,2,0,0.554
Thailand,2012,4.025723761809685,2,0,1.154
Thailand,2013,4.214834224114431,2,0,0.302
Thailand,2014,4.105519506279558,2,0,0.840
Thailand,2015,4.138352217917988,2,0,1.341
Thailand,2016,4.114223357528072,2,0,0.914
Turkey,1960,0.6122713223061227,4,0,0.548
Turkey,1961,0.6168792595705888,4,0,0.437
Turkey,1962,0.7502432210341359,4,0,0.871
Turkey,1963,0.7676378657065124,4,0,-0.366
Turkey,1964,0.8707898004186646,4,0,-0.269
Turkey,1965,0.8842807705319027,4,0,0.598
Turkey,1966,0.9946305363785369,4,0,-0.052
Turkey,1967,1.032197864941897,4,0,-0.187
Turkey,1968,1.091947147477856,4,0,-0.021
Turkey,1969,1.139551213478982,4,0,0.808
Turkey,1970,1.222603095287938,4,0,0.096
Turkey,1971,1.336297272058624,4,0,-0.883
Turkey,1972,1.472021340979856,4,0,-0.334
Turkey,1973,1.587466391206569,4,0,-0.584
Turkey,1974,1.593322207188308,4,0,0.008
Turkey,1975,1.672672058726706,4,0,-1.065
Turkey,1976,1.834340937288526,4,0,0.007
Turkey,1977,1.984329708428447,4,0,0.091
Turkey,1978,1.837687219350565,4,0,0.486
Turkey,1979,1.757845232552111,4,0,-0.058
Turkey,1980,1.722847393182063,4,0,0.449
Turkey,1981,1.775448096481018,4,0,0.234
Turkey,1982,1.89001188930176,4,0,-0.579
Turkey,1983,1.923416590133823,4,0,0.197
Turkey,1984,1.991029625273477,4,0,-0.182
Turkey,1985,2.171961794960579,4,0,0.261
Turkey,1986,2.33164492060521,4,0,-0.227
Turkey,1987,2.542168161186283,4,0,-0.253
Turkey,1988,2.42652601593756,4,0,-0.045
Turkey,1989,2.628988973474674,4,0,-0.325
Turkey,1990,2.707520507490854,4,0,0.159
Turkey,1991,2.720197339233586,4,0,-1.033
Turkey,1992,2.746190833950804,4,0,-1.066
Turkey,1993,2.808934047923772,4,0,0.555
Turkey,1994,2.724759140246254,4,0,0.691
Turkey,1995,2.940486477758201,4,0,-0.173
Turkey,1996,3.167194770561478,4,0,0.145
Turkey,1997,3.288497633560991,4,0,0.116
Turkey,1998,3.271079338491858,4,0,1.387
Turkey,1999,3.159085617271822,4,0,0.354
Turkey,2000,3.417941997458136,4,0,1.322
Turkey,2001,3.031010351203961,4,0,0.708
Turkey,2002,3.157334227620515,4,0,0.272
Turkey,2003,3.306488746864437,4,0,0.490
Turkey,2004,3.363951089769982,4,0,0.387
Turkey,2005,3.496000756603466,4,0,0.603
Turkey,2006,3.804929009940979,4,0,0.538
Turkey,2007,4.093144464918494,4,0,0.692
Turkey,2008,4.03273847916667,4,0,0.859
Turkey,2009,3.935469367335321,4,0,1.520
Turkey,2010,4.096888453311508,4,0,1.340
Turkey,2011,4.372357932751985,4,0,-0.107
Turkey,2012,4.386124614174999,4,0,1.849
Turkey,2013,4.285926545377573,4,0,0.886
Turkey,2014,4.478823888163217,4,0,0.958
Turkey,2015,4.46123115481488,4,0,1.697
Turkey,2016,4.669466685535381,4,0,0.271
Uganda,1960,0.06231699126434607,2,0,0.213
Uganda,1961,0.05828287621470089,2,0,-0.452
Uganda,1962,0.05945830508512159,2,0,-0.322
Uganda,1963,0.057990783252033,2,0,-0.009
Uganda,1964,0.06365738821500526,2,0,-0.373
Uganda,1965,0.07851888526841627,2,0,-0.056
Uganda,1966,0.08875239473541222,2,0,0.001
Uganda,1967,0.09477953364521581,2,0,-0.477
Uganda,1968,0.1111569950208983,2,0,-0.000
Uganda,1969,0.1289576512866054,2,0,0.104
Uganda,1970,0.1536104023135154,2,0,-0.076
Uganda,1971,0.1490024669505142,2,0,-0.133
Uganda,1972,0.139225546636352,2,0,0.442
Uganda,1973,0.1159160866071661,2,0,-0.027
Uganda,1974,0.1143631271945177,2,0,0.028
Uganda,1975,0.1055285901069374,2,0,-0.118
Uganda,1976,0.08965791280501068,2,0,0.193
Uganda,1977,0.07096203011536585,2,0,0.310
Uganda,1978,0.05979895035487636,2,0,0.234
Uganda,1979,0.05589594027741362,2,0,0.758
Uganda,1980,0.05039705572925466,2,0,0.563
Uganda,1981,0.04117307008251487,2,0,0.569
Uganda,1982,0.04132380667934202,2,0,0.638
Uganda,1983,0.04516960488033746,2,0,0.448
Uganda,1984,0.04140156040581203,2,0,0.262
Uganda,1985,0.04256527847559181,2,0,0.433
Uganda,1986,0.04671863908234884,2,0,0.782
Uganda,1987,0.04932313671245957,2,0,1.001
Uganda,1988,0.05348611667005766,2,0,-0.033
Uganda,1989,0.04790735476293623,2,0,0.319
Uganda,1990,0.04416190437556096,2,0,0.460
Uganda,1991,0.04391364573353286,2,0,0.410
Uganda,1992,0.04346267475659792,2,0,0.148
Uganda,1993,0.04207032253044798,2,0,0.575
Uganda,1994,0.03612617873679096,2,0,0.468
Uganda,1995,0.04616724550916977,2,0,0.371
Uganda,1996,0.05056050255930956,2,0,0.627
Uganda,1997,0.05147760387502461,2,0,1.083
Uganda,1998,0.05708409485895066,2,0,0.551
Uganda,1999,0.05767529422836208,2,0,0.448
Uganda,2000,0.06078027677769109,2,0,0.497
Uganda,2001,0.06194620452985137,2,0,0.841
Uganda,2002,0.06192470637543059,2,0,0.936
Uganda,2003,0.0626679525515855,2,0,0.829
Uganda,2004,0.0648051434649115,2,0,1.345
Uganda,2005,0.07841417886524216,2,0,1.277
Uganda,2006,0.08881459567628201,2,0,0.820
Uganda,2007,0.09799779138392838,2,0,0.750
Uganda,2008,0.1048343084995217,2,0,1.113
Uganda,2009,0.1076362951486952,2,0,1.360
Uganda,2010,0.1208832740993347,2,0,1.238
Uganda,2011,0.1273928762679744,2,0,0.900
Uganda,2012,0.1183102845531467,2,0,1.012
Uganda,2013,0.1234823819396006,2,0,0.974
Uganda,2014,0.1293458728004667,2,0,1.028
Uganda,2015,0.1397712409058959,2,0,1.347
Uganda,2016,0.1432670947827084,2,0,1.328
Vietnam,1960,0.1819467371924472,5,0,-0.042
Vietnam,1961,0.183098878961662,5,0,-0.069
Vietnam,1962,0.2176935212852647,5,0,-0.401
Vietnam,1963,0.1969970116079752,5,0,0.215
Vietnam,1964,0.2098704516006104,5,0,-0.113
Vietnam,1965,0.2179339306046805,5,0,0.586
Vietnam,1966,0.2254339077768989,5,0,-0.091
Vietnam,1967,0.1954613371594223,5,0,-0.489
Vietnam,1968,0.2037637593275713,5,0,0.597
Vietnam,1969,0.2011742177078076,5,0,-0.098
Vietnam,1970,0.6496800940854619,5,0,-0.306
Vietnam,1971,0.5514014859488353,5,0,-0.366
Vietnam,1972,0.5062319644087347,5,0,0.682
Vietnam,1973,0.538520380164376,5,0,-0.442
Vietnam,1974,0.4004205754465697,5,0,0.331
Vietnam,1975,0.4474779429916822,5,0,-0.411
Vietnam,1976,0.2796729965293759,5,0,-0.249
Vietnam,1977,0.3003612461705063,5,0,0.200
Vietnam,1978,0.2967672693564341,5,0,0.227
Vietnam,1979,0.3066457272538521,5,0,0.149
Vietnam,1980,0.3098739309639543,5,0,0.339
Vietnam,1981,0.3192612231770791,5,0,0.086
Vietnam,1982,0.3235570808521361,5,0,0.214
Vietnam,1983,0.332214838506948,5,0,-0.107
Vietnam,1984,0.2948998430064051,5,0,-0.084
Vietnam,1985,0.3475708322620523,5,0,0.070
Vietnam,1986,0.3706801999863357,5,0,0.578
Vietnam,1987,0.4076748832830481,5,0,0.464
Vietnam,1988,0.355998429310343,5,0,-0.049
Vietnam,1989,0.2631083911741016,5,0,0.275
Vietnam,1990,0.315413662902609,5,0,0.659
Vietnam,1991,0.3104200970566768,5,0,0.242
Vietnam,1992,0.3062580970028828,5,0,0.088
Vietnam,1993,0.3197326351638778,5,0,0.335
Vietnam,1994,0.3594745710790553,5,0,0.306
Vietnam,1995,0.3883344276842723,5,0,-0.056
Vietnam,1996,0.4557432742118533,5,0,0.226
Vietnam,1997,0.5847083332998415,5,0,1.031
Vietnam,1998,0.6082428105690905,5,0,0.722
Vietnam,1999,0.6034348884445141,5,0,0.149
Vietnam,2000,0.6713085523823854,5,0,0.496
Vietnam,2001,0.7572206924137932,5,0,0.617
Vietnam,2002,0.8684199174956899,5,0,0.764
Vietnam,2003,0.9570543756738018,5,0,0.436
Vietnam,2004,1.090129493675636,5,0,0.540
Vietnam,2005,1.170708251763594,5,0,0.661
Vietnam,2006,1.214192778471225,5,0,0.782
Vietnam,2007,1.227733963277815,5,0,0.059
Vietnam,2008,1.368182472092101,5,0,0.505
Vietnam,2009,1.476951428469205,5,0,1.160
Vietnam,2010,1.622618921585163,5,0,0.038
Vietnam,2011,1.712240645801192,5,0,0.563
Vietnam,2012,1.588281536122713,5,0,1.076
Vietnam,2013,1.622307629178088,5,0,0.295
Vietnam,2014,1.824531973346227,5,0,0.965
Vietnam,2015,2.032107551602081,5,0,1.160
Vietnam,2016,2.057565916852946,5,0,1.129
